1480547257.000000, IBI
20.625944,1.218806
21.907253,1.281309
23.141685,1.234432
24.438619,1.296934
25.719928,1.281309
26.954359,1.234432
28.235668,1.281309
29.548228,1.312560
30.720156,1.171929
31.985839,1.265683
33.267148,1.281309
34.532831,1.265683
35.767262,1.234432
36.954817,1.187554
38.298628,1.343812
39.626814,1.328186
47.408420,1.343812
48.674103,1.265683
50.033540,1.359437
51.377352,1.343812
52.658661,1.281309
53.971221,1.312560
55.283781,1.312560
56.580715,1.296934
57.893275,1.312560
59.143332,1.250057
60.471518,1.328186
61.737201,1.265683
63.065387,1.328186
64.393573,1.328186
65.659256,1.265683
67.003067,1.343812
68.346879,1.343812
69.612562,1.265683
70.940747,1.328186
72.284559,1.343812
73.550242,1.265683
74.909679,1.359437
76.253491,1.343812
77.487922,1.234432
78.816108,1.328186
80.019288,1.203180
81.316222,1.296934
82.535028,1.218806
83.644454,1.109426
84.863260,1.218806
103.176598,1.312560
104.551661,1.375063
120.568019,1.343812
121.896205,1.328186
123.240017,1.343812
124.490074,1.250057
125.849511,1.359437
127.255826,1.406314
128.474631,1.218806
129.865320,1.390689
131.115377,1.250057
132.396686,1.281309
133.724872,1.328186
134.990555,1.265683
136.318740,1.328186
137.428166,1.109426
138.787603,1.359437
140.209543,1.421940
141.381472,1.171929
142.694032,1.312560
144.006592,1.312560
145.131644,1.125051
146.506707,1.375063
147.881770,1.375063
149.084950,1.203180
150.413136,1.328186
151.694444,1.281309
153.022630,1.328186
154.335190,1.312560
155.632124,1.296934
156.897807,1.265683
158.319747,1.421940
159.694810,1.375063
161.116750,1.421940
162.429311,1.312560
163.882502,1.453192
165.241939,1.359437
166.632628,1.390689
168.038942,1.406314
169.320251,1.281309
170.664062,1.343812
171.976623,1.312560
173.273557,1.296934
174.664246,1.390689
175.961180,1.296934
177.242489,1.281309
178.586300,1.343812
179.867609,1.281309
181.133292,1.265683
182.477103,1.343812
183.727160,1.250057
185.024095,1.296934
186.336655,1.312560
187.571086,1.234432
188.836769,1.265683
190.133704,1.296934
191.368135,1.234432
192.711947,1.343812
194.024507,1.312560
195.383944,1.359437
196.774633,1.390689
198.055941,1.281309
199.415379,1.359437
200.743564,1.328186
202.040499,1.296934
203.399936,1.359437
204.696870,1.296934
205.978179,1.281309
207.415745,1.437566
208.728305,1.312560
210.181496,1.453192
211.494056,1.312560
212.853494,1.359437
214.306685,1.453192
215.619245,1.312560
216.978683,1.359437
218.291243,1.312560
219.635054,1.343812
220.994491,1.359437
222.322677,1.328186
223.682114,1.359437
225.072803,1.390689
226.369737,1.296934
227.760426,1.390689
229.135489,1.375063
230.307418,1.171929
231.823112,1.515694
233.135672,1.312560
234.432606,1.296934
235.698289,1.265683
236.948347,1.250057
238.260907,1.312560
239.495338,1.234432
240.807898,1.312560
242.136084,1.328186
243.464270,1.328186
244.745579,1.281309
246.105016,1.359437
247.355073,1.250057
248.698884,1.343812
250.011445,1.312560
251.339630,1.328186
252.745945,1.406314
254.027253,1.281309
255.386691,1.359437
256.777379,1.390689
258.105565,1.328186
259.496254,1.390689
260.824440,1.328186
262.121374,1.296934
263.465185,1.343812
264.808997,1.343812
272.918743,1.281309
274.231303,1.312560
275.606366,1.375063
276.872049,1.265683
278.200235,1.328186
279.590924,1.390689
280.825355,1.234432
282.153541,1.328186
283.481727,1.328186
284.747410,1.265683
286.044344,1.296934
287.372530,1.328186
288.622587,1.250057
289.888270,1.265683
291.138327,1.250057
292.388384,1.250057
293.372804,0.984420
298.935559,1.359437
300.232493,1.296934
301.435673,1.203180
302.748234,1.312560
304.029542,1.281309
305.326477,1.296934
306.842171,1.515694
340.828102,1.234432
342.187539,1.359437
343.406345,1.218806
344.765782,1.359437
346.000213,1.234432
363.047869,1.265683
364.172920,1.125051
371.032609,1.312560
372.313918,1.281309
373.642104,1.328186
374.939038,1.296934
376.282850,1.343812
377.486030,1.203180
378.814215,1.328186
380.111150,1.296934
381.345581,1.234432
382.580013,1.234432
427.925838,1.203180
429.363404,1.437566
498.054049,1.281309
499.163474,1.109426
500.163520,1.000046
501.226069,1.062549
502.523003,1.296934
503.538675,1.015671
504.819983,1.281309
505.945035,1.125051
507.335723,1.390689
508.601406,1.265683
509.898341,1.296934
511.210901,1.312560
512.273449,1.062549
513.586010,1.312560
514.961072,1.375063
516.289258,1.328186
517.476813,1.187554
518.758121,1.281309
528.571070,1.140677
529.836753,1.265683
531.024308,1.187554
532.071231,1.046923
533.055651,0.984420
533.993194,0.937543
534.930737,0.937543
541.509163,1.281309
542.899851,1.390689
544.290540,1.390689
545.587474,1.296934
546.931286,1.343812
548.259472,1.328186
555.931698,1.078174
557.291135,1.359437
558.494315,1.203180
559.838127,1.343812
561.010055,1.171929
562.010101,1.000046
562.978895,0.968794
563.947690,0.968794
570.901133,1.390689
572.338699,1.437566
573.729388,1.390689
575.151328,1.421940
576.463888,1.312560
577.901453,1.437566
579.260891,1.359437
580.604702,1.343812
581.948514,1.343812
583.276700,1.328186
584.558008,1.281309
585.870568,1.312560
587.151877,1.281309
588.448811,1.296934
589.714494,1.265683
590.948926,1.234432
592.277112,1.328186
593.574046,1.296934
594.870980,1.296934
596.167915,1.296934
597.449223,1.281309
598.746158,1.296934
600.058718,1.312560
601.355652,1.296934
602.511955,1.156303
603.808889,1.296934
605.090198,1.281309
606.246501,1.156303
607.559061,1.312560
608.809118,1.250057
610.121678,1.312560
620.450276,1.265683
621.762836,1.312560
622.966016,1.203180
624.262951,1.296934
625.450505,1.187554
626.747439,1.296934
628.059999,1.312560
629.278805,1.218806
630.544488,1.265683
631.794545,1.250057
632.997725,1.203180
634.279034,1.281309
635.544717,1.265683
636.701020,1.156303
637.779194,1.078174
638.779240,1.000046
639.748034,0.968794
640.654326,0.906291
641.419986,0.765660
648.014038,1.359437
649.435978,1.421940
650.779789,1.343812
652.217355,1.437566
653.592418,1.375063
654.998733,1.406314
656.389421,1.390689
657.686356,1.296934
659.030167,1.343812
660.327101,1.296934
661.686539,1.359437
663.077227,1.390689
664.233530,1.156303
665.530465,1.296934
666.796148,1.265683
668.046205,1.250057
669.124379,1.078174
670.140051,1.015671
671.358856,1.218806
672.624539,1.265683
673.874597,1.250057
675.077777,1.203180
676.296582,1.218806
697.578807,1.296934
698.875741,1.296934
700.125798,1.250057
701.422733,1.296934
702.766544,1.343812
703.969724,1.203180
705.251033,1.281309
706.579219,1.328186
707.782399,1.203180
709.094959,1.312560
710.391893,1.296934
711.704453,1.312560
712.876382,1.171929
714.188942,1.312560
715.438999,1.250057
716.704682,1.265683
717.985991,1.281309
719.220422,1.234432
720.501731,1.281309
721.814291,1.312560
722.986220,1.171929
724.173774,1.187554
725.205071,1.031297
726.189491,0.984420
727.095783,0.906291
727.955197,0.859414
728.830237,0.875040
735.299283,1.250057
736.549340,1.250057
737.940029,1.390689
739.268215,1.328186
740.455769,1.187554
741.815207,1.359437
743.174644,1.359437
744.346572,1.171929
745.706010,1.359437
747.018570,1.312560
748.253001,1.234432
749.518684,1.265683
750.737490,1.218806
751.956296,1.218806
753.300107,1.343812
754.487662,1.187554
755.800222,1.312560
757.097156,1.296934
758.362839,1.265683
759.675399,1.312560
