1462948424.000000, 1462948424.000000, 1462948424.000000
32.000000, 32.000000, 32.000000
7,3,63
7,3,63
7,5,64
5,5,63
7,6,63
7,4,64
7,4,64
7,4,64
7,5,63
6,5,63
6,4,63
7,3,64
7,3,63
6,4,63
6,3,64
7,3,64
7,4,63
6,3,63
6,3,63
7,4,63
7,4,63
6,4,63
7,4,63
7,4,64
7,3,63
7,4,64
7,4,64
6,3,63
7,2,64
7,1,64
7,3,64
7,3,64
6,2,63
7,1,64
7,1,63
7,1,64
7,1,63
6,2,63
7,1,64
7,1,64
7,2,64
7,2,64
7,2,63
6,1,63
6,1,63
7,1,64
6,1,63
6,1,63
7,1,63
6,1,63
6,1,63
8,2,65
7,2,64
5,1,63
6,0,64
6,0,63
8,0,64
7,1,64
6,2,63
6,3,64
7,3,64
7,1,63
6,2,63
6,3,64
7,2,64
7,2,64
7,2,63
5,1,63
6,0,63
6,0,64
6,1,63
6,3,64
7,3,64
6,2,63
6,0,63
7,1,64
7,1,63
7,2,64
7,1,64
6,1,64
6,1,63
7,1,64
7,0,63
6,0,64
6,2,65
6,1,63
6,1,63
6,-1,63
7,-3,63
6,-2,64
7,2,64
6,1,63
6,0,64
6,-3,63
7,-4,64
7,-2,63
5,3,64
5,2,65
5,-1,63
6,-2,63
7,-1,64
7,1,64
6,0,63
6,-3,64
7,-1,63
6,0,63
5,2,64
6,2,64
7,-1,64
6,-1,63
6,-2,63
6,0,64
6,-1,63
6,-1,64
6,0,64
6,0,63
6,-2,64
6,-1,64
6,-2,63
6,-2,63
6,-1,63
6,-1,64
6,1,63
6,1,63
7,1,64
6,1,63
6,1,64
6,1,64
7,1,64
6,2,63
6,2,64
6,2,63
6,1,64
7,0,64
7,1,64
6,2,63
6,2,64
6,2,64
7,1,64
6,0,63
6,1,63
6,1,64
6,1,63
6,0,63
6,0,64
7,2,64
6,1,63
6,0,64
8,1,65
7,4,64
5,1,64
4,-1,63
5,-1,62
7,2,64
6,4,65
6,0,63
5,0,62
5,0,63
5,-2,63
6,0,64
6,1,64
6,2,63
6,1,64
6,0,64
6,1,64
6,1,64
6,1,64
6,1,63
6,1,64
6,1,64
6,0,64
6,0,64
6,1,63
6,1,64
6,0,63
6,0,64
6,1,64
6,1,64
6,0,64
6,1,63
6,0,64
6,0,64
6,1,64
6,1,63
6,1,64
6,0,63
6,0,64
6,1,64
6,1,64
6,1,64
6,1,63
6,1,63
6,1,64
6,1,64
7,1,65
7,3,64
6,1,70
8,3,70
7,6,64
4,10,62
3,4,64
0,4,64
0,4,63
-2,2,63
1,15,67
-1,15,63
0,12,64
-1,13,63
-3,10,60
-1,5,63
-4,3,60
-1,15,63
-3,7,62
-4,2,63
-7,1,62
-8,-2,62
-8,-8,59
-3,2,58
-1,3,62
-3,-3,65
-2,-12,65
-5,-10,69
-6,-10,69
-8,-7,68
-10,10,69
-7,6,64
-5,8,72
-6,-10,64
-7,-28,57
-6,-40,51
-12,-11,54
-14,-7,56
-13,-1,56
-13,3,58
-13,19,60
-12,19,57
-11,18,59
-8,11,69
-9,11,67
-9,9,64
-9,-7,62
-9,-7,61
-10,4,60
-10,8,61
-10,10,62
-9,5,65
-9,5,64
-8,8,65
-8,8,65
-7,8,65
-8,9,64
-9,8,63
-9,6,63
-9,7,63
-9,8,62
-9,7,63
-9,8,63
-8,8,63
-9,8,63
-9,7,63
-9,8,63
-8,7,63
-9,7,63
-9,7,64
-9,8,63
-8,8,63
-9,7,63
-9,7,63
-9,7,62
-8,7,63
-9,7,63
-9,7,62
-8,7,62
-8,6,63
-8,8,65
-8,8,64
-7,8,64
-7,8,64
-8,8,64
-8,8,63
-8,7,63
-8,7,63
-8,7,63
-8,8,63
-8,7,63
-8,8,63
-7,7,63
-8,7,63
-8,7,63
-8,7,63
-8,7,64
-8,8,63
-8,7,63
-7,7,63
-8,7,63
-8,6,64
-8,7,64
-8,7,64
-8,5,64
-8,8,64
-8,5,65
-8,3,66
-8,-3,65
-9,-14,61
-8,-22,59
-9,-46,50
-10,-63,45
-11,-16,43
-13,40,55
-12,30,63
-11,12,68
-9,7,69
-9,8,66
-9,-9,61
-11,-31,53
-10,-42,50
-12,-50,45
-15,-2,41
-12,58,59
-10,24,68
-8,0,69
-10,-12,65
-7,1,66
-7,-6,60
-8,-55,53
-11,-73,48
-13,15,44
-10,53,65
-10,39,66
-8,-10,66
-9,-4,68
-8,0,65
-9,-21,55
-11,-39,48
-12,-64,45
-12,-46,42
-13,-21,41
-13,34,59
-11,48,69
-12,11,67
-8,-11,65
-9,-17,62
-11,-22,56
-12,-42,45
-12,-54,44
-12,-70,44
-11,-50,38
-15,28,47
-9,50,70
-11,20,66
-10,-16,67
-8,2,64
-8,-6,61
-13,-37,50
-13,-47,45
-11,-68,46
-12,-34,39
-16,-7,38
-13,58,69
-10,50,72
-12,-2,66
-14,-9,59
-14,-3,55
-13,-27,55
-13,-52,51
-12,-62,50
-14,-33,43
-17,-2,43
-14,57,64
-12,17,64
-12,-10,66
-12,-18,65
-10,-8,61
-12,-21,56
-14,-67,50
-14,-74,48
-17,-5,42
-16,43,61
-16,36,64
-16,-2,63
-16,-9,64
-13,-8,60
-16,-34,54
-16,-49,51
-16,-55,48
-19,-12,46
-20,9,53
-17,23,63
-18,16,62
-16,-6,67
-14,11,66
-15,12,62
-18,-36,53
-18,-46,50
-16,-45,48
-19,-30,45
-22,4,48
-17,42,62
-18,1,64
-17,-15,65
-15,-14,63
-16,3,62
-17,2,62
-18,-2,62
-17,-3,62
-17,-1,61
-18,0,61
-18,1,61
-17,2,63
-17,5,65
-16,-4,60
-18,-33,59
-18,-27,58
-16,-23,55
-18,-47,52
-19,-39,51
-20,10,57
-18,19,61
-19,-3,62
-18,-8,63
-17,-2,63
-18,-2,62
-18,-1,62
-18,-4,62
-18,-3,62
-18,-6,60
-18,-24,58
-18,-20,58
-17,-28,54
-19,-59,50
-20,-34,49
-21,17,57
-19,5,63
-19,-8,62
-18,0,65
-17,15,64
-16,-13,61
-20,-34,58
-18,-19,58
-19,-12,57
-21,-28,56
-20,-25,56
-20,-7,59
-20,-1,61
-19,-3,63
-19,-7,63
-19,-3,63
-19,6,62
-20,-13,59
-20,-13,57
-19,-32,52
-20,-41,53
-20,-40,51
-22,-32,49
-23,-23,51
-19,-2,60
-20,-12,61
-20,-11,61
-19,9,67
-18,23,66
-19,-24,56
-21,-31,57
-19,-20,56
-22,-33,50
-22,-45,49
-22,-38,47
-22,-4,55
-20,1,60
-21,-12,60
-20,-4,62
-19,2,63
-19,5,65
-20,3,63
-20,-21,59
-20,-23,56
-20,-29,54
-21,-36,49
-21,-47,48
-22,-47,48
-23,-13,51
-21,0,56
-21,-10,59
-21,0,60
-21,9,63
-19,16,66
-19,4,62
-21,-23,53
-20,-43,53
-20,-43,52
-20,-41,47
-23,-37,46
-24,-18,49
-18,9,60
-19,5,61
-20,5,63
-17,24,71
-17,15,64
-19,-25,60
-18,-16,59
-17,-19,57
-19,-45,50
-20,-41,49
-21,-9,52
-18,19,64
-17,10,65
-19,-14,63
-18,-9,62
-17,-2,63
-18,0,63
-18,-3,63
-18,-6,61
-18,-3,61
-18,-3,60
-19,-4,61
-18,-5,61
-18,-4,60
-18,-5,60
-18,-4,59
-18,1,62
-18,1,53
-18,-2,54
-16,9,63
-14,9,57
-15,4,54
-9,-2,68
-8,1,64
-8,1,64
-3,-3,68
-3,0,70
-3,-1,67
-3,-4,65
0,-5,71
-3,-1,65
-2,-1,64
1,0,68
0,3,66
-1,0,64
1,-2,67
1,-1,66
2,-3,66
1,-1,64
1,0,62
1,0,66
1,-1,67
1,-1,63
1,-3,67
1,-2,67
0,1,62
0,-5,63
1,-3,66
0,-3,63
0,-3,62
0,-4,64
1,-5,63
1,-4,62
1,-3,65
0,-4,64
1,-3,64
1,-2,64
2,-3,64
1,-3,64
1,-2,64
1,-2,64
1,-2,63
1,-2,64
1,-2,64
1,-2,64
1,-2,65
1,-2,64
1,-1,64
1,-2,64
1,-2,64
1,-1,64
1,0,64
1,-2,64
1,-1,64
1,0,64
1,-1,64
1,-2,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
2,0,64
2,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-1,64
1,-2,64
2,-2,65
1,-2,64
2,0,65
1,-2,65
1,-1,65
1,1,65
0,2,64
-1,3,61
-1,4,61
0,1,62
0,2,63
1,4,64
1,5,62
1,3,63
2,7,64
3,8,61
5,5,64
6,9,65
6,10,62
8,4,67
7,5,66
7,5,65
6,2,64
6,2,66
7,0,65
6,-2,63
6,0,63
6,4,63
6,4,63
6,3,64
6,1,64
6,1,63
5,1,64
6,0,65
6,1,64
5,2,63
6,3,63
6,2,64
5,1,63
5,2,64
6,1,64
5,1,63
5,1,63
6,2,64
5,1,63
5,2,63
5,2,64
5,1,64
5,1,63
6,1,64
5,1,64
5,1,64
5,1,64
5,1,63
5,1,63
5,1,64
5,1,64
5,1,64
5,1,63
5,1,64
5,1,63
5,1,63
5,1,63
6,1,64
5,1,64
5,1,64
6,1,64
5,1,64
5,1,63
5,1,64
6,0,64
5,1,63
5,1,64
5,1,64
6,1,63
6,1,64
6,1,64
5,1,64
5,1,64
5,1,63
5,0,64
5,0,64
5,1,63
5,1,64
5,1,64
5,1,64
6,0,64
5,0,64
5,1,63
5,1,64
5,1,64
5,0,64
5,0,63
5,0,64
5,1,64
5,1,63
5,1,64
5,1,64
5,0,64
5,0,63
5,1,64
5,1,64
5,1,63
5,1,64
5,1,64
5,1,64
5,1,63
5,1,64
5,1,64
5,1,64
5,0,64
5,1,64
5,1,64
5,1,64
5,1,63
5,1,64
5,1,64
5,1,64
5,1,64
5,1,64
5,1,64
5,1,64
5,1,64
5,1,63
5,1,64
5,1,64
5,1,64
5,1,64
5,1,64
5,1,64
5,1,63
5,1,64
5,1,64
5,1,64
5,1,64
5,1,63
5,1,64
5,0,64
5,1,63
5,1,64
5,1,64
5,1,64
5,1,64
5,1,64
5,1,63
5,1,63
5,0,64
5,1,64
5,0,64
6,1,63
5,1,64
5,1,64
5,0,63
5,1,63
5,1,63
5,1,64
5,0,64
5,1,63
5,1,64
6,0,64
5,0,64
5,1,63
6,0,64
5,0,64
5,0,63
5,1,63
5,1,64
5,0,64
5,0,64
5,0,63
5,1,63
5,1,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,63
5,0,64
5,0,63
5,0,64
5,0,63
5,0,63
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,-1,64
5,0,63
5,0,64
5,0,64
5,0,63
5,0,63
5,-1,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
6,0,64
5,0,64
6,0,64
5,-1,64
5,0,64
5,0,64
6,0,64
5,0,64
5,0,64
6,0,64
6,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
6,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
6,0,64
5,0,64
5,0,64
6,0,63
5,0,64
5,0,64
5,0,63
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,63
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
6,0,63
5,0,63
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
6,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,63
5,0,63
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,1,64
5,1,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,1,63
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,1,64
5,0,64
5,0,64
5,0,64
5,1,63
5,0,64
5,0,64
5,0,64
5,1,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,63
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
5,0,64
6,0,64
