1479932990.000000, IBI
25.157402,1.015671
26.173073,1.015671
38.861154,1.031297
39.939328,1.078174
40.970625,1.031297
41.986297,1.015671
42.923840,0.937543
43.923886,1.000046
44.955183,1.031297
46.017731,1.062549
47.095906,1.078174
48.189706,1.093800
49.252254,1.062549
50.361680,1.109426
51.502357,1.140677
52.564906,1.062549
53.611829,1.046923
54.736881,1.125051
55.783803,1.046923
56.830726,1.046923
57.940152,1.109426
58.971449,1.031297
60.033998,1.062549
61.127798,1.093800
62.159095,1.031297
63.268521,1.109426
64.393573,1.125051
65.487373,1.093800
66.612424,1.125051
67.737476,1.125051
68.909404,1.171929
69.971953,1.062549
71.081379,1.109426
72.190804,1.109426
73.284605,1.093800
74.378405,1.093800
75.472205,1.093800
76.534753,1.062549
77.597302,1.062549
78.628599,1.031297
79.691148,1.062549
80.753696,1.062549
81.816245,1.062549
82.925671,1.109426
84.003845,1.078174
85.113271,1.109426
94.816840,1.109426
95.941892,1.125051
96.988815,1.046923
98.098240,1.109426
123.849419,1.031297
124.833839,0.984420
125.880762,1.046923
126.927685,1.046923
127.958982,1.031297
129.005905,1.046923
143.053423,1.031297
144.006592,0.953169
145.006638,1.000046
145.975432,0.968794
146.834846,0.859414
147.663009,0.828163
148.428669,0.765660
149.147452,0.718783
150.006866,0.859414
151.022538,1.015671
152.085087,1.062549
153.022629,0.937543
153.960172,0.937543
154.944592,0.984420
156.022767,1.078174
157.116567,1.093800
158.194741,1.078174
159.288541,1.093800
160.413593,1.125051
161.523019,1.109426
162.601193,1.078174
163.663742,1.062549
164.741916,1.078174
165.757587,1.015671
166.788885,1.031297
167.867059,1.078174
175.586162,1.078174
176.695588,1.109426
177.773762,1.078174
178.867563,1.093800
179.976988,1.109426
181.086414,1.109426
182.180214,1.093800
183.305266,1.125051
184.336563,1.031297
185.367860,1.031297
186.383532,1.015671
187.399203,1.015671
188.446126,1.046923
189.508675,1.062549
190.602475,1.093800
191.649398,1.046923
192.696321,1.046923
193.711992,1.015671
194.712038,1.000046
195.665206,0.953169
196.837135,1.171929
201.696733,1.062549
202.728030,1.031297
203.743701,1.015671
204.790624,1.046923
205.821921,1.031297
206.868844,1.046923
207.900141,1.031297
208.978316,1.078174
210.103367,1.125051
211.228419,1.125051
212.322219,1.093800
213.416019,1.093800
214.431690,1.015671
215.447362,1.015671
216.400531,0.953169
217.416202,1.015671
218.447499,1.031297
219.478796,1.031297
220.494468,1.015671
221.510139,1.015671
222.510185,1.000046
223.494605,0.984420
224.416523,0.921917
228.838600,0.859414
229.744891,0.906291
230.713686,0.968794
231.776234,1.062549
232.838783,1.062549
233.885706,1.046923
234.979506,1.093800
236.088932,1.109426
237.151480,1.062549
238.214029,1.062549
239.276578,1.062549
240.354752,1.078174
241.448552,1.093800
242.542352,1.093800
243.636152,1.093800
244.698701,1.062549
245.776875,1.078174
246.870675,1.093800
247.933224,1.062549
249.011398,1.078174
250.073947,1.062549
251.120870,1.046923
252.167793,1.046923
253.230341,1.062549
254.246013,1.015671
255.292936,1.046923
256.339859,1.046923
257.371156,1.031297
258.402453,1.031297
259.433750,1.031297
260.449422,1.015671
261.465093,1.015671
262.512016,1.046923
263.558939,1.046923
264.558985,1.000046
265.590282,1.031297
266.590328,1.000046
267.621625,1.031297
268.621671,1.000046
269.652968,1.031297
270.684265,1.031297
271.715563,1.031297
272.762486,1.046923
273.793783,1.031297
274.762577,0.968794
275.746997,0.984420
276.715791,0.968794
277.731463,1.015671
278.747134,1.015671
279.825309,1.078174
280.903483,1.078174
281.934780,1.031297
282.997329,1.062549
284.059878,1.062549
285.059923,1.000046
286.091221,1.031297
287.138144,1.046923
288.231944,1.093800
289.325744,1.093800
290.403918,1.078174
291.450841,1.046923
292.466512,1.015671
293.513435,1.046923
294.560358,1.046923
295.607281,1.046923
296.669830,1.062549
297.763630,1.093800
298.826179,1.062549
299.873101,1.046923
300.966902,1.093800
301.998199,1.031297
303.029496,1.031297
304.076419,1.046923
305.076465,1.000046
306.107762,1.031297
307.123433,1.015671
308.139105,1.015671
309.139151,1.000046
310.139196,1.000046
311.154868,1.015671
312.123662,0.968794
313.139334,1.015671
314.123754,0.984420
315.092548,0.968794
316.123845,1.031297
317.155143,1.031297
318.202065,1.046923
319.233363,1.031297
320.295911,1.062549
321.342834,1.046923
322.389757,1.046923
323.467932,1.078174
324.467977,1.000046
325.499274,1.031297
326.530572,1.031297
327.561869,1.031297
328.436909,0.875040
329.186943,0.750034
330.061983,0.875040
330.796392,0.734409
331.483923,0.687531
332.265209,0.781286
337.890467,1.125051
338.999892,1.109426
340.140570,1.140677
341.281247,1.140677
342.390673,1.109426
343.515724,1.125051
344.781407,1.265683
345.765827,0.984420
346.890879,1.125051
348.000304,1.109426
349.094105,1.093800
350.203530,1.109426
351.312956,1.109426
352.469259,1.156303
353.578685,1.109426
354.688111,1.109426
355.781911,1.093800
356.844459,1.062549
357.907008,1.062549
359.000808,1.093800
360.047731,1.046923
361.110280,1.062549
362.157202,1.046923
363.235377,1.078174
364.266674,1.031297
365.282346,1.015671
366.376146,1.093800
367.454320,1.078174
368.454366,1.000046
369.485663,1.031297
370.485709,1.000046
371.501380,1.015671
372.548303,1.046923
373.579600,1.031297
374.626523,1.046923
375.595318,0.968794
376.564112,0.968794
377.501655,0.937543
378.361069,0.859414
379.173606,0.812537
380.017395,0.843789
380.923687,0.906291
381.861229,0.937543
382.861275,1.000046
383.908198,1.046923
384.970747,1.062549
386.048921,1.078174
387.111470,1.062549
388.127141,1.015671
389.017807,0.890666
389.908473,0.890666
390.814764,0.906291
391.674179,0.859414
392.455464,0.781286
393.346130,0.890666
394.221170,0.875040
395.221216,1.000046
396.330642,1.109426
397.377565,1.046923
398.393236,1.015671
399.346405,0.953169
400.190193,0.843789
400.971479,0.781286
401.768391,0.796911
402.471548,0.703157
403.440342,0.968794
404.377885,0.937543
405.393557,1.015671
406.424854,1.031297
407.534280,1.109426
408.596828,1.062549
409.643751,1.046923
410.721925,1.078174
411.831351,1.109426
412.925151,1.093800
414.003326,1.078174
415.050249,1.046923
416.159674,1.109426
417.190972,1.031297
418.269146,1.078174
419.394197,1.125051
420.487998,1.093800
421.550546,1.062549
422.628721,1.078174
423.628766,1.000046
424.581935,0.953169
425.394472,0.812537
426.300764,0.906291
427.207055,0.906291
428.097721,0.890666
429.035264,0.937543
429.972807,0.937543
430.800970,0.828163
431.691635,0.890666
432.707307,1.015671
433.785481,1.078174
434.910533,1.125051
436.004333,1.093800
437.098133,1.093800
438.207559,1.109426
439.238856,1.031297
440.285779,1.046923
