1480594013.000000, 1480594013.000000, 1480594013.000000
32.000000, 32.000000, 32.000000
-53,35,8
-53,35,9
-53,35,9
-53,37,9
-53,37,9
-53,36,9
-53,37,9
-52,36,9
-53,37,9
-53,36,9
-52,35,9
-53,36,9
-53,36,10
-53,36,10
-53,36,10
-53,36,10
-53,35,10
-53,36,10
-52,36,10
-53,35,11
-53,35,11
-52,36,11
-53,36,11
-53,35,12
-52,36,12
-52,37,12
-53,35,12
-53,34,12
-52,34,13
-52,34,13
-52,35,14
-52,35,13
-52,36,13
-53,36,13
-53,35,12
-53,35,12
-53,36,12
-53,34,13
-53,34,12
-53,35,12
-52,36,15
-52,36,14
-53,34,12
-53,35,14
-53,36,13
-53,34,13
-53,35,13
-53,36,13
-52,35,13
-53,35,13
-53,35,13
-53,35,13
-53,35,12
-53,35,12
-53,35,12
-53,35,11
-53,35,12
-53,35,12
-53,35,12
-54,33,10
-53,33,11
-52,35,13
-53,35,13
-52,36,13
-53,35,13
-53,33,13
-53,33,13
-53,35,13
-53,33,13
-53,35,14
-53,35,14
-53,33,13
-54,34,13
-54,34,13
-53,34,14
-53,34,14
-53,33,14
-53,34,15
-53,34,15
-53,35,15
-53,34,15
-53,33,15
-52,34,15
-53,36,15
-53,35,15
-53,33,14
-53,34,14
-53,34,14
-53,33,14
-53,33,14
-53,34,14
-52,35,14
-53,34,14
-53,34,14
-52,35,15
-52,35,15
-52,35,14
-52,35,14
-52,36,14
-52,36,13
-53,36,13
-53,36,14
-52,36,14
-52,36,13
-52,35,14
-52,35,14
-52,35,14
-52,36,14
-52,36,15
-51,36,15
-52,37,16
-51,35,15
-52,35,14
-52,35,14
-51,37,15
-51,37,15
-51,37,16
-51,37,16
-51,36,16
-51,37,16
-51,37,16
-51,36,15
-52,34,15
-52,35,15
-52,36,15
-52,35,15
-52,35,15
-52,35,15
-52,34,15
-52,36,16
-51,35,17
-52,33,17
-53,30,16
-53,30,17
-52,32,17
-52,33,16
-51,31,18
-51,38,18
-52,38,19
-50,37,20
-50,36,16
-51,36,15
-52,36,17
-50,36,19
-50,38,19
-51,34,17
-51,33,16
-52,33,16
-52,35,16
-52,35,16
-51,33,15
-52,33,15
-52,35,16
-51,36,15
-51,36,15
-51,36,16
-51,38,16
-50,38,16
-50,37,15
-51,37,14
-51,37,14
-51,36,12
-51,36,12
-50,39,13
-50,39,12
-50,39,12
-50,39,12
-50,39,12
-50,39,11
-50,39,12
-50,40,11
-50,40,12
-51,41,12
-50,38,12
-51,38,11
-51,35,12
-50,37,13
-50,38,13
-51,38,13
-50,38,12
-50,38,12
-51,38,12
-51,38,12
-50,37,12
-51,38,13
-50,38,12
-50,39,13
-51,38,13
-51,39,13
-51,38,12
-51,36,12
-51,36,13
-51,37,13
-51,38,13
-51,37,14
-50,37,15
-51,37,15
-51,37,14
-51,37,16
-51,36,17
-51,36,16
-50,34,15
-51,35,17
-51,35,16
-51,35,16
-51,36,16
-51,36,16
-51,36,16
-51,36,16
-51,37,16
-50,36,18
-50,35,18
-51,35,17
-51,34,17
-51,35,18
-51,36,18
-51,35,18
-51,36,18
-51,35,18
-51,36,17
-51,35,18
-51,35,18
-50,35,18
-50,36,18
-50,36,18
-50,36,19
-50,36,18
-50,36,18
-50,36,18
-50,36,18
-50,36,18
-50,37,18
-50,36,18
-50,37,18
-50,36,18
-50,36,18
-50,36,18
-50,36,18
-50,36,19
-50,37,19
-50,37,19
-50,37,18
-50,36,18
-50,36,18
