1481228880.000000, 1481228880.000000, 1481228880.000000
32.000000, 32.000000, 32.000000
33,37,40
32,36,40
32,36,39
32,38,41
32,37,40
33,36,40
33,36,39
33,37,40
33,37,40
33,37,40
32,37,40
33,37,40
33,37,40
33,37,40
33,37,40
33,37,40
33,37,40
33,37,40
33,37,40
33,37,40
33,37,40
33,37,40
32,37,40
32,37,40
33,37,40
33,37,40
33,37,40
32,36,39
32,37,40
33,37,40
32,36,40
32,37,40
32,37,40
32,37,40
32,36,40
32,36,40
32,37,40
32,37,40
33,37,40
33,36,40
33,37,40
32,37,40
32,37,40
32,37,40
33,37,40
32,37,40
33,37,40
33,37,40
32,37,40
32,37,40
32,37,40
33,37,40
32,37,39
32,37,40
32,38,41
32,37,41
32,36,40
32,37,39
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,38,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,40
32,37,39
32,38,40
32,38,40
32,37,40
32,37,40
32,38,40
32,38,40
32,37,40
32,37,40
32,37,40
32,38,40
32,37,39
32,37,39
32,37,40
32,37,40
32,37,40
32,38,40
32,38,40
32,37,40
32,37,40
32,37,40
32,37,39
32,37,40
32,37,40
33,37,39
32,37,39
32,38,40
32,37,40
32,37,40
32,37,39
32,38,39
33,37,39
33,37,39
33,37,40
33,37,40
33,37,40
33,37,39
34,37,39
34,36,39
34,36,39
35,36,39
35,36,39
36,37,39
36,36,39
36,36,39
36,35,38
37,35,38
36,34,37
36,34,37
36,34,38
35,35,38
35,35,38
35,36,39
34,36,39
34,36,39
35,37,39
34,37,38
34,38,38
33,40,39
32,39,39
32,39,39
31,41,36
31,41,36
31,41,35
30,42,35
29,42,35
28,46,36
28,47,36
26,46,35
23,47,34
22,47,34
21,48,33
21,49,34
21,50,34
21,51,34
21,50,34
20,50,33
21,50,33
21,51,32
23,51,33
24,51,33
23,49,32
23,49,32
23,49,32
23,51,31
24,52,32
25,53,31
25,53,30
26,54,29
30,55,28
30,52,25
30,49,24
32,43,25
33,43,25
37,42,26
41,43,27
42,43,26
43,44,26
42,41,26
41,40,25
40,39,24
40,40,25
40,40,24
41,40,24
42,40,23
41,37,21
41,34,19
41,32,18
41,33,15
43,35,15
47,38,15
48,35,11
49,34,10
50,32,10
48,31,9
48,30,8
49,29,8
50,29,8
52,30,7
54,30,5
53,29,4
56,29,3
58,29,3
59,28,-1
59,26,-2
59,25,-4
58,24,-5
58,23,-8
58,23,-9
60,23,-10
60,22,-11
61,21,-13
62,20,-15
62,19,-15
61,17,-17
59,16,-16
57,16,-16
57,15,-17
58,16,-17
59,14,-18
59,15,-18
59,15,-19
59,14,-19
58,14,-19
57,13,-20
57,13,-20
57,12,-20
57,12,-21
57,13,-20
56,13,-20
56,13,-21
56,13,-21
56,13,-21
56,13,-21
56,14,-20
56,14,-20
56,14,-20
56,15,-19
56,15,-19
56,15,-19
55,15,-19
55,15,-19
55,15,-19
54,14,-19
52,12,-20
52,12,-20
54,13,-20
55,13,-20
56,12,-21
57,12,-22
57,11,-22
56,10,-20
56,9,-20
54,8,-20
54,7,-21
55,7,-23
57,7,-24
59,7,-25
58,7,-25
57,5,-25
56,4,-25
56,5,-25
57,5,-25
58,4,-26
61,5,-29
63,7,-30
64,8,-30
66,9,-30
66,9,-29
67,11,-26
66,10,-22
62,10,-18
61,9,-17
57,8,-17
56,8,-16
55,9,-17
54,10,-18
54,10,-19
55,11,-19
54,11,-19
52,12,-17
51,13,-13
50,19,-11
53,22,-8
56,24,-6
63,32,-2
67,32,4
66,33,5
58,33,8
54,31,8
50,33,9
49,33,11
49,31,12
50,32,12
50,30,14
51,31,16
49,32,16
47,32,15
44,33,4
46,34,-1
46,33,-2
60,18,23
57,30,12
57,37,6
62,18,10
62,8,9
71,11,10
78,23,14
77,26,15
57,20,6
46,22,3
44,25,6
41,24,8
43,22,11
46,17,14
48,18,16
49,20,17
52,26,16
58,26,13
66,41,2
45,28,-13
43,19,-12
55,13,-3
66,23,-1
65,36,-9
56,53,-14
54,33,-3
53,28,-2
58,36,-4
60,40,-6
58,35,-5
52,28,-5
51,30,-3
48,36,0
49,38,1
51,36,5
49,31,4
46,27,1
45,28,0
43,32,0
39,35,1
33,40,0
31,36,2
18,41,4
12,30,8
15,29,13
28,42,22
31,41,22
38,47,22
48,53,21
50,50,20
48,48,13
51,51,8
52,51,8
54,46,6
53,49,5
53,55,10
40,48,15
39,51,22
32,64,30
39,98,29
41,96,18
21,70,-1
26,65,2
23,53,10
24,43,19
21,43,19
22,49,16
