1480251632.000000, 1480251632.000000, 1480251632.000000
32.000000, 32.000000, 32.000000
-8,34,25
-12,39,31
-11,44,31
-13,37,28
-12,44,35
-8,62,39
-11,53,35
-10,53,42
-8,55,42
-12,47,39
-8,43,40
-6,43,41
-7,29,38
-5,27,39
1,46,46
-1,34,37
4,39,46
8,43,48
5,34,42
3,36,43
7,45,48
9,43,50
16,60,55
16,48,55
16,49,55
17,50,55
18,48,50
18,42,47
19,43,46
19,44,45
18,40,43
18,44,46
18,43,46
17,42,46
17,43,46
18,42,46
20,42,44
20,44,44
19,43,44
19,42,42
19,43,43
19,46,44
19,45,44
19,43,44
19,44,44
19,44,44
19,42,44
19,43,44
18,42,43
18,43,44
18,43,43
17,43,43
17,44,42
17,44,42
17,44,41
17,44,40
18,47,40
19,47,42
19,46,42
19,44,43
19,44,44
19,44,44
19,44,42
19,43,41
19,46,40
19,46,39
19,46,40
19,46,41
19,46,41
19,46,41
20,45,41
19,45,41
19,45,41
20,46,41
20,46,41
20,46,41
19,46,41
20,45,41
19,45,41
19,45,41
20,45,40
19,46,40
19,46,39
19,49,39
19,49,40
19,46,39
18,44,40
18,45,41
18,45,41
18,45,41
18,45,40
18,48,40
18,48,40
18,47,39
18,47,39
18,47,39
18,46,39
18,46,40
18,46,40
18,46,40
18,46,40
18,46,40
18,47,40
19,47,40
19,48,40
18,47,40
18,45,40
19,46,40
19,45,41
19,45,41
19,46,41
19,46,41
18,46,40
19,46,40
19,47,40
19,46,40
19,46,40
19,47,40
19,46,40
19,46,40
19,45,41
19,45,41
19,46,40
19,46,40
18,46,40
18,47,40
18,46,39
19,46,40
19,47,39
19,47,39
18,46,40
18,46,40
19,47,40
19,46,40
19,46,40
19,46,41
19,46,40
19,46,40
19,46,40
19,47,40
19,45,40
19,47,40
19,46,40
18,46,39
19,46,40
19,46,40
19,46,40
19,47,40
19,46,41
19,46,40
18,46,40
19,47,39
19,47,40
19,46,40
19,45,40
19,45,40
19,46,40
19,47,40
19,46,39
19,47,39
19,46,40
19,46,41
19,45,40
19,46,40
19,46,40
19,46,40
18,46,39
19,47,40
19,47,40
19,46,40
19,49,38
19,48,39
19,47,39
19,46,40
19,47,41
19,45,40
19,46,40
19,46,38
20,49,38
19,49,37
19,47,38
19,48,37
19,46,37
20,50,36
20,50,36
19,46,37
20,52,36
19,49,34
21,48,35
21,57,34
21,51,31
21,53,30
21,52,31
21,53,31
21,53,30
21,53,26
21,57,24
21,56,22
22,56,23
21,53,25
21,54,25
20,61,20
20,61,17
20,56,17
21,58,22
21,58,25
21,53,21
23,59,19
23,58,19
23,57,19
22,57,19
22,57,19
21,57,19
20,58,18
21,58,17
21,58,18
21,57,20
21,56,19
21,58,18
21,60,18
21,58,17
21,57,17
20,58,18
20,57,17
21,58,19
20,59,17
20,59,17
20,57,19
19,58,18
19,58,17
19,60,14
18,61,13
17,60,10
18,58,9
18,60,9
19,60,10
21,61,15
21,59,15
22,60,22
22,53,22
19,57,11
17,65,5
17,67,3
18,62,4
17,61,8
17,58,9
16,59,11
18,58,7
18,59,6
18,63,7
19,62,7
18,58,5
19,59,6
19,63,9
20,61,7
19,60,5
19,61,4
19,62,6
19,59,6
19,63,5
19,63,5
19,61,5
20,62,8
20,61,8
19,59,4
19,61,4
19,62,4
19,66,7
19,67,9
20,62,14
18,55,17
17,53,18
19,62,28
17,66,33
17,45,35
17,30,41
17,43,44
14,45,39
13,45,36
13,43,37
14,49,44
13,50,43
15,41,47
16,39,51
16,40,50
16,37,47
17,38,46
17,47,51
